 1.05290326e+01  3.22406111e+01  1.05290326e+01  1.81296726e+00 
 1.06290326e+01  3.24396734e+01  1.06290326e+01  1.84226138e+00 
 1.07290326e+01  3.26373274e+01  1.07290326e+01  1.87170491e+00 
 1.08290326e+01  3.28335861e+01  1.08290326e+01  1.90129620e+00 
 1.09290326e+01  3.30284623e+01  1.09290326e+01  1.93103362e+00 
 1.10290326e+01  3.32219686e+01  1.10290326e+01  1.96091554e+00 
 1.11290326e+01  3.34141177e+01  1.11290326e+01  1.99094037e+00 
 1.12290326e+01  3.36049219e+01  1.12290326e+01  2.02110652e+00 
 1.13290326e+01  3.37943935e+01  1.13290326e+01  2.05141241e+00 
 1.14290326e+01  3.39825449e+01  1.14290326e+01  2.08185649e+00 
 1.15290326e+01  3.41693881e+01  1.15290326e+01  2.11243721e+00 
 1.16290326e+01  3.43549350e+01  1.16290326e+01  2.14315305e+00 
 1.17290326e+01  3.45391976e+01  1.17290326e+01  2.17400248e+00 
 1.18290326e+01  3.47221876e+01  1.18290326e+01  2.20498402e+00 
 1.19290326e+01  3.49039167e+01  1.19290326e+01  2.23609617e+00 
 1.20290326e+01  3.50843964e+01  1.20290326e+01  2.26733747e+00 
 1.21290326e+01  3.52636381e+01  1.21290326e+01  2.29870645e+00 
 1.22290326e+01  3.54416532e+01  1.22290326e+01  2.33020167e+00 
 1.23290326e+01  3.56184528e+01  1.23290326e+01  2.36182170e+00 
 1.24290326e+01  3.57940482e+01  1.24290326e+01  2.39356513e+00 
 1.25290326e+01  3.59684502e+01  1.25290326e+01  2.42543055e+00 
 1.26290326e+01  3.61416699e+01  1.26290326e+01  2.45741657e+00 
 1.27290326e+01  3.63137181e+01  1.27290326e+01  2.48952182e+00 
 1.28290326e+01  3.64846053e+01  1.28290326e+01  2.52174492e+00 
 1.29290326e+01  3.66543423e+01  1.29290326e+01  2.55408454e+00 
 1.30290326e+01  3.68229396e+01  1.30290326e+01  2.58653933e+00 
 1.31290326e+01  3.69904075e+01  1.31290326e+01  2.61910796e+00 
 1.32290326e+01  3.71567564e+01  1.32290326e+01  2.65178913e+00 
 1.33290326e+01  3.73219965e+01  1.33290326e+01  2.68458153e+00 
 1.34290326e+01  3.74861378e+01  1.34290326e+01  2.71748388e+00 
 1.35290326e+01  3.76491906e+01  1.35290326e+01  2.75049489e+00 
 1.36290326e+01  3.78111645e+01  1.36290326e+01  2.78361331e+00 
 1.37290326e+01  3.79720696e+01  1.37290326e+01  2.81683789e+00 
 1.38290326e+01  3.81319155e+01  1.38290326e+01  2.85016737e+00 
 1.39290326e+01  3.82907119e+01  1.39290326e+01  2.88360055e+00 
 1.40290326e+01  3.84484684e+01  1.40290326e+01  2.91713619e+00 
 1.41290326e+01  3.86051944e+01  1.41290326e+01  2.95077310e+00 
 1.42290326e+01  3.87608994e+01  1.42290326e+01  2.98451008e+00 
 1.43290326e+01  3.89155926e+01  1.43290326e+01  3.01834594e+00 
 1.44290326e+01  3.90692832e+01  1.44290326e+01  3.05227953e+00 
